,match_id,team_name,player,kills,deaths,assists,kda_ratio
445,03e84bb32f2423fc,FLY,Moon,4,3,7,3.6666666667
446,03e84bb32f2423fc,TL,Goldenglue,4,3,8,4
447,03e84bb32f2423fc,TL,Lourlo,6,0,6,12
448,03e84bb32f2423fc,TL,Piglet,0,6,11,1.8333333333
449,03e84bb32f2423fc,TL,Reignover,6,3,9,5
450,0418fe2b0ce96318,JAG,Kuzan,0,3,3,1
451,0418fe2b0ce96318,JAG,UmTi,1,4,4,1.25
452,0418fe2b0ce96318,JAG,ikssu,1,4,4,1.25
453,0418fe2b0ce96318,SSG,Crown,2,2,6,4
454,0418fe2b0ce96318,SSG,CuVee,6,2,5,5.5
455,0418fe2b0ce96318,SSG,Haru,4,3,5,3
456,042ec83d7a8f88aa,IM,Frozen,2,1,2,4
457,042ec83d7a8f88aa,IM,Lil4c,1,7,1,0.2857142857
458,042ec83d7a8f88aa,IM,TusiN,0,2,3,1.5
459,042ec83d7a8f88aa,IM,Wisdom,2,4,2,1
460,042ec83d7a8f88aa,NJE,Cain,2,1,9,11
461,042ec83d7a8f88aa,NJE,Duke,4,0,6,10
462,042ec83d7a8f88aa,NJE,Ohq,4,1,5,9
463,042ec83d7a8f88aa,NJE,Watch,2,1,8,10
464,0448c97e526ab0f7,KDM,Edge,2,4,3,1.25
465,0448c97e526ab0f7,KDM,Punch,3,5,1,0.8
466,0448c97e526ab0f7,KDM,Roach,0,4,1,0.25
467,0448c97e526ab0f7,ROX,Key,2,0,13,15
468,0448c97e526ab0f7,ROX,Mickey,3,5,11,2.8
469,0448c97e526ab0f7,ROX,Sangyoon,10,0,6,16
470,0448c97e526ab0f7,ROX,Seonghwan,5,0,11,16
471,0448c97e526ab0f7,ROX,Shy,0,0,10,10
472,0456e04690de8c6f,AHQ,Albis,1,7,15,2.2857142857
473,0456e04690de8c6f,AHQ,Mountain,2,3,13,5
474,0456e04690de8c6f,AHQ,Westdoor,6,3,7,4.3333333333
475,0456e04690de8c6f,AHQ,Ziv,2,6,6,1.3333333333
476,0456e04690de8c6f,FNC,Febiven,4,4,7,2.75
477,0456e04690de8c6f,FNC,Huni,8,5,8,3.2
478,0456e04690de8c6f,FNC,Reignover,5,3,9,4.6666666667
479,0456e04690de8c6f,FNC,Rekkles,5,6,12,2.8333333333
480,0456e04690de8c6f,FNC,YellOwStaR,2,5,16,3.6
481,0461de71f9989ba7,C9,Impact,1,0,10,11
482,0461de71f9989ba7,C9,Jensen,4,1,9,13
483,0461de71f9989ba7,NV,Ninja,0,5,5,1
484,0461de71f9989ba7,NV,Seraph,0,4,3,0.75
485,0464ba4b2048d781,JAG,TrAce,2,2,1,1.5
486,0464ba4b2048d781,JAG,Winged,1,5,4,1
487,0464ba4b2048d781,MVP,ADD,3,1,9,12
488,0464ba4b2048d781,MVP,Beyond,1,1,12,13
489,0464ba4b2048d781,MVP,Ian,7,1,7,14
490,0464ba4b2048d781,MVP,MaHa,5,1,8,13
491,048402ddf75bef64,FNC,Huni,0,5,1,0.2
492,048402ddf75bef64,FNC,Reignover,0,3,2,0.6666666667
493,048402ddf75bef64,UOL,Kikis,1,0,13,14
494,048402ddf75bef64,UOL,Vizicsacsi,4,0,11,15
495,048cce3454866c45,GMB,Betsy,7,2,8,7.5
496,048cce3454866c45,GMB,Cabochard,8,3,10,6
497,048cce3454866c45,GMB,Diamond,5,2,13,9
498,048cce3454866c45,GMB,Edward,1,2,18,9.5
499,048cce3454866c45,GMB,P1noy,7,2,13,10
500,048cce3454866c45,UOL,Hylissang,0,5,7,1.4
501,048cce3454866c45,UOL,Kikis,1,4,4,1.25
502,048cce3454866c45,UOL,PowerOfEvil,3,8,3,0.75
503,048cce3454866c45,UOL,Vardags,3,6,5,1.3333333333
504,048cce3454866c45,UOL,Vizicsacsi,4,5,4,1.6
505,04913800614ff1ac,AFs,LirA,3,4,1,1
506,04913800614ff1ac,AFs,Mickey,1,4,4,1.25
507,04913800614ff1ac,AFs,Sangyoon,2,1,3,5
508,04913800614ff1ac,AFs,ikssu,0,3,3,1
509,04913800614ff1ac,SSG,Ambition,2,2,11,6.5
510,04913800614ff1ac,SSG,Crown,6,1,7,13
511,04913800614ff1ac,SSG,CuVee,3,2,10,6.5
512,049ca2add45db410,SKT,Bang,5,1,5,10
513,049ca2add45db410,SKT,Blank,3,0,7,10
514,049ca2add45db410,SKT,Duke,2,0,7,9
515,049ca2add45db410,kt,Fly,0,1,1,1
516,04a408ebb33a317c,SKT,Blank,1,6,4,0.8333333333
517,04a408ebb33a317c,SKT,Duke,2,6,2,0.6666666667
518,04a408ebb33a317c,SKT,Faker,0,2,7,3.5
519,04a408ebb33a317c,kt,Arrow,6,0,11,17
520,04a408ebb33a317c,kt,Fly,2,5,14,3.2
521,04a408ebb33a317c,kt,Hachani,1,0,20,21
522,04a408ebb33a317c,kt,Score,5,1,15,20
523,04a408ebb33a317c,kt,Ssumday,9,1,10,19
524,04ad96cea3acd7df,CJE,Haru,2,5,4,1.2
525,04ad96cea3acd7df,CJE,Kramer,1,1,4,5
526,04ad96cea3acd7df,CJE,MadLife,1,3,5,2
527,04ad96cea3acd7df,CJE,Sky,1,1,3,4
528,04ad96cea3acd7df,CJE,Untara,2,3,1,1
529,04ad96cea3acd7df,SSG,Ambition,1,1,10,11
530,04ad96cea3acd7df,SSG,Crown,6,2,5,5.5
531,04ad96cea3acd7df,SSG,CuVee,3,2,5,4
532,04ad96cea3acd7df,SSG,Wraith,2,0,11,13
533,04d6388306d1e785,G2,Expect,2,5,6,1.6
534,04d6388306d1e785,G2,Perkz,5,3,6,3.6666666667
535,04d6388306d1e785,G2,Trick,5,3,6,3.6666666667
536,04d6388306d1e785,G2,Zven,3,2,8,5.5
537,04d6388306d1e785,G2,mithy,1,2,12,6.5
538,04d6388306d1e785,S04,Fox,4,3,7,3.6666666667
539,04d6388306d1e785,S04,Gilius,3,4,9,3
540,04d6388306d1e785,S04,Steve,3,1,10,13
541,04e095c64c5769b7,JT,BeBe,4,1,6,10
542,04e095c64c5769b7,JT,Jay,1,3,7,2.6666666667
543,04e095c64c5769b7,JT,Morning,2,0,9,11
544,04e095c64c5769b7,M17,Dee,0,1,4,4
545,04e095c64c5769b7,M17,Vayn3z,0,2,3,1.5
546,04ecdf312cd55f6b,AS,Achie,0,4,4,1
547,04ecdf312cd55f6b,AS,Zonda,2,3,2,1.3333333333
548,04ecdf312cd55f6b,FW,Karsa,4,2,2,3
549,04ecdf312cd55f6b,FW,Maple,3,2,4,3.5
550,04ecdf312cd55f6b,FW,Steak,1,1,3,4
551,04ecdf312cd55f6b,FW,SwordArT,0,0,6,6
552,04f29577b8665371,CNB,Minerva,2,0,10,12
553,04f29577b8665371,CNB,pbO,1,0,13,14
554,04f29577b8665371,CNB,tinowns,5,2,8,6.5
555,04f29577b8665371,KBM,Zantins,1,4,4,1.25
556,04f29577b8665371,KBM,Zuao,1,2,5,3
557,04f2f07b3f7a9d83,JT,BeBe,2,2,13,7.5
558,04f2f07b3f7a9d83,JT,FoFo,12,3,7,6.3333333333
559,04f2f07b3f7a9d83,JT,Morning,3,2,8,5.5
560,04f2f07b3f7a9d83,JT,REFRA1N,4,2,13,8.5
561,04f2f07b3f7a9d83,WS,Epic,3,6,5,1.3333333333
562,04f2f07b3f7a9d83,WS,K,0,4,7,1.75
563,04f2f07b3f7a9d83,WS,Rins,1,5,5,1.2
564,05054169c81539b4,FNC,Febiven,4,1,9,13
565,05054169c81539b4,FNC,Huni,5,3,4,3
566,05054169c81539b4,FNC,Reignover,2,2,5,3.5
567,05054169c81539b4,FNC,Rekkles,8,0,9,17
568,05054169c81539b4,FNC,YellOwStaR,0,0,16,16
569,05054169c81539b4,OG,Amazing,0,4,4,1
570,05054169c81539b4,OG,Soaz,0,5,1,0.2
571,05054169c81539b4,OG,xPeke,0,3,4,1.3333333333
572,05418d865b63dd88,MSF,Alphari,2,1,11,13
573,05418d865b63dd88,MSF,Hans Sama,5,0,6,11
574,05418d865b63dd88,MSF,IgNar,0,1,12,12
575,05418d865b63dd88,MSF,KaKAO,4,1,10,14
576,05418d865b63dd88,MSF,PowerOfEvil,9,1,4,13
577,05418d865b63dd88,SPY,Kobbe,2,2,1,1.5
578,05418d865b63dd88,SPY,Mikyx,0,4,4,1
579,05418d865b63dd88,SPY,Wunder,0,7,1,0.1428571429
580,0543b77fdf55e52e,C9,Contractz,2,5,7,1.8
581,0543b77fdf55e52e,C9,Jensen,6,1,11,17
582,0543b77fdf55e52e,C9,Ray,5,7,7,1.7142857143
583,0543b77fdf55e52e,C9,Sneaky,3,4,5,2
584,0543b77fdf55e52e,DIG,Chaser,7,5,8,3
585,0543b77fdf55e52e,DIG,Keane,3,2,8,5.5
586,0543b77fdf55e52e,DIG,LOD,5,2,8,6.5
587,0543b77fdf55e52e,DIG,Ssumday,5,2,12,8.5
588,0543b77fdf55e52e,DIG,Xpecial,0,6,10,1.6666666667
589,055172ab7f1efc4c,EL,Jwaow,0,5,15,3
590,055172ab7f1efc4c,UOL,Kikis,5,3,15,6.6666666667
591,055172ab7f1efc4c,UOL,Vizicsacsi,4,6,14,3
592,055b17da8456fdc8,CST,Cris,3,0,3,6
593,055b17da8456fdc8,CST,Impaler,1,2,7,4
594,055b17da8456fdc8,CST,Sheep,0,3,7,2.3333333333
595,055b17da8456fdc8,DIG,Crumbzz,0,3,4,1.3333333333
596,055b17da8456fdc8,DIG,Gamsu,1,1,6,7
597,055b17da8456fdc8,DIG,KiWiKiD,1,2,6,3.5
598,055b17da8456fdc8,DIG,Shiphtur,4,1,4,8
599,0565660d8b72d749,PNG,Mylon,1,4,2,0.75
600,0565660d8b72d749,PNG,Picoca,0,3,5,1.6666666667
601,0565660d8b72d749,PNG,SirT,1,1,5,6
602,0565660d8b72d749,RED,Ayel,1,2,9,5
603,0565660d8b72d749,RED,Caos,0,4,9,2.25
604,057fcb4968b25e0f,ANC,Sangyoon,1,1,2,3
605,057fcb4968b25e0f,ANC,ikssu,0,8,2,0.25
606,057fcb4968b25e0f,SKT,Bang,7,0,7,14
607,057fcb4968b25e0f,SKT,Bengi,1,2,11,6
608,057fcb4968b25e0f,SKT,Faker,8,1,5,13
609,057fcb4968b25e0f,SKT,MaRin,4,0,5,9
610,057fcb4968b25e0f,SKT,Wolf,1,0,17,18
611,0590ddde97cb82d0,CLG,Darshan,4,1,9,13
612,0590ddde97cb82d0,CLG,Huhi,9,0,8,17
613,0590ddde97cb82d0,CLG,Stixxay,4,3,9,4.3333333333
614,0590ddde97cb82d0,CLG,Xmithie,3,5,12,3
615,0590ddde97cb82d0,CLG,aphromoo,1,1,14,15
616,0590ddde97cb82d0,NV,Hakuho,1,3,3,1.3333333333
617,0590ddde97cb82d0,NV,LirA,1,5,1,0.4
618,0590ddde97cb82d0,NV,Ninja,4,6,4,1.3333333333
619,0590ddde97cb82d0,NV,Seraph,0,4,5,1.25
620,05abd4c334651b0d,KOO,GorillA,0,3,10,3.3333333333
621,05abd4c334651b0d,KOO,Hojin,3,0,6,9
622,05abd4c334651b0d,KOO,Kuro,4,0,9,13
623,05abd4c334651b0d,KOO,Smeb,8,2,5,6.5
624,05abd4c334651b0d,KT,Arrow,2,1,2,4
625,05abd4c334651b0d,KT,Score,1,4,5,1.5
626,05abd4c334651b0d,KT,Ssumday,2,7,2,0.5714285714
627,05e2c8eaa9547ff1,FLY,Altec,1,7,2,0.4285714286
628,05e2c8eaa9547ff1,FLY,Balls,1,3,2,1
629,05e2c8eaa9547ff1,FLY,Moon,0,3,2,0.6666666667
630,05e2c8eaa9547ff1,P1,Arrow,9,2,10,9.5
631,05e2c8eaa9547ff1,P1,Inori,6,2,9,7.5
632,05e2c8eaa9547ff1,P1,Ryu,7,0,9,16
633,05e2c8eaa9547ff1,P1,zig,3,0,14,17
634,05e7ce7165b3a533,MVP,ADD,0,3,4,1.3333333333
635,05e7ce7165b3a533,MVP,Ian,2,5,1,0.6
636,05e7ce7165b3a533,MVP,Max,1,1,2,3
637,05e7ce7165b3a533,SSG,Crown,7,1,4,11
638,05e7ce7165b3a533,SSG,CuVee,0,0,7,7
639,05e7ce7165b3a533,SSG,Haru,5,1,1,6
640,060673f2d5b5fa1c,CNB,LEP,2,1,8,10
641,060673f2d5b5fa1c,CNB,Minerva,3,2,11,7
642,060673f2d5b5fa1c,CNB,pbO,4,1,9,13
643,060673f2d5b5fa1c,VFK,Nappon,0,2,4,2
644,060673f2d5b5fa1c,VFK,Robo,4,4,2,1.5
645,060673f2d5b5fa1c,VFK,takeshi,0,2,6,3
646,06368b209802df9f,C9,Balls,3,4,2,1.25
647,06368b209802df9f,C9,LemonNation,0,6,6,1
648,06368b209802df9f,C9,Meteos,0,6,4,0.6666666667
649,06368b209802df9f,C9,Sneaky,3,5,2,1
650,06368b209802df9f,TL,FeniX,9,2,7,8
651,06368b209802df9f,TL,IWDominate,2,3,17,6.3333333333
652,06368b209802df9f,TL,Piglet,4,1,12,16
653,06368b209802df9f,TL,Quas,7,0,9,16
654,06368b209802df9f,TL,Xpecial,1,2,18,9.5
655,063f88396ebefd89,CW,Je suis Kaas,0,2,18,9
656,063f88396ebefd89,CW,Lenny,7,3,15,7.3333333333
657,063f88396ebefd89,CW,Shook,2,5,16,3.6
658,063f88396ebefd89,CW,Soren,6,3,4,3.3333333333
659,063f88396ebefd89,H2K,Hjarnan,5,2,5,5
660,063f88396ebefd89,H2K,Odoamne,1,5,6,1.4
661,063f88396ebefd89,H2K,loulex,3,9,7,1.1111111111
662,064626c82d297ff8,JT,BeBe,6,0,7,13
663,064626c82d297ff8,JT,Morning,1,1,8,9
664,064626c82d297ff8,JT,REFRA1N,2,1,10,12
665,064626c82d297ff8,XG,SuwaKo,1,4,1,0.5
666,064626c82d297ff8,XG,Yo,0,4,2,0.5
667,065c380f65fa59d2,FW,Betty,1,2,3,2
668,065c380f65fa59d2,FW,Karsa,3,2,1,2
669,065c380f65fa59d2,FW,MMD,1,2,1,1
670,065c380f65fa59d2,FW,Maple,1,2,2,1.5
671,065c380f65fa59d2,FW,SwordArt,0,2,4,2
672,065c380f65fa59d2,SKT,Huni,2,0,6,8
673,065c380f65fa59d2,SKT,Peanut,2,2,7,4.5
674,065c380f65fa59d2,SKT,Wolf,0,2,9,4.5
675,068ca292c82f4758,CLG,Darshan,0,4,2,0.5
676,068ca292c82f4758,CLG,Stixxay,1,5,2,0.6
677,068ca292c82f4758,CLG,Xmithie,2,3,2,1.3333333333
678,068ca292c82f4758,IMT,Adrian,1,1,18,19
679,068ca292c82f4758,IMT,Huni,4,2,8,6
680,068ca292c82f4758,IMT,Pobelter,3,0,7,10
681,068ca292c82f4758,IMT,Reignover,2,0,9,11
682,068ca292c82f4758,IMT,WildTurtle,10,1,5,15
683,06b32933bc151a38,TM,Benny,1,2,5,3
684,06b32933bc151a38,TM,Breeze,1,4,4,1.25
685,06b32933bc151a38,TM,Rins,3,1,3,6
686,06b32933bc151a38,XG,LBB,2,2,8,5
687,06b32933bc151a38,XG,Nexus,2,2,8,5
688,06b32933bc151a38,XG,Pony,3,2,9,6
689,06b4c4cd5e4b5f33,JAG,Chaser,2,0,2,4
690,06b4c4cd5e4b5f33,JAG,Chei,0,0,5,5
691,06b4c4cd5e4b5f33,JAG,TrAce,1,1,3,4
692,06b4c4cd5e4b5f33,NJE,Duke,0,1,1,1
693,06bb5d69b6d46051,CJE,Bdd,0,6,4,0.6666666667
694,06bb5d69b6d46051,CJE,Haru,1,4,1,0.5
695,06bb5d69b6d46051,ROX,Kuro,5,2,7,6
696,06bb5d69b6d46051,ROX,Peanut,1,0,14,15
697,06bb5d69b6d46051,ROX,PraY,4,1,7,11
698,06bb5d69b6d46051,ROX,Smeb,8,0,5,13
699,06c1db9af13bdc0a,OG,Amazing,1,7,3,0.5714285714
700,06c1db9af13bdc0a,OG,sOAZ,0,4,4,1
701,06c1db9af13bdc0a,UOL,Exileh,6,1,8,14
702,06c1db9af13bdc0a,UOL,Hylissang,1,3,17,6
703,06c1db9af13bdc0a,UOL,Move,7,0,7,14
704,06c1db9af13bdc0a,UOL,Veritas,0,1,15,15
705,06c1db9af13bdc0a,UOL,Vizicsacsi,7,1,10,17
706,06db1353b32f6f1f,BKT,007x,0,4,4,1
707,06db1353b32f6f1f,BKT,WarL0cK,1,3,3,1.3333333333
708,06db1353b32f6f1f,H2K,Odoamne,5,2,8,6.5
709,06db1353b32f6f1f,H2K,Ryu,2,2,11,6.5
710,06db1353b32f6f1f,H2K,kaSing,3,0,15,18
711,06db1353b32f6f1f,H2K,loulex,2,0,14,16
712,06f228fd93d5add5,FNC,Gamsu,0,4,1,0.25
713,06f228fd93d5add5,H2K,Jankos,2,1,6,8
714,06f228fd93d5add5,H2K,Odoamne,1,0,6,7
715,06f228fd93d5add5,H2K,Ryu,3,0,7,10
716,06f228fd93d5add5,H2K,Vander,0,0,9,9
717,06f7ed66c4a2ebfd,CJE,Bdd,2,3,4,2
718,06f7ed66c4a2ebfd,CJE,Haru,4,3,5,3
719,06f7ed66c4a2ebfd,CJE,Kramer,4,2,7,5.5
720,06f7ed66c4a2ebfd,CJE,Untara,2,6,7,1.5
721,06f7ed66c4a2ebfd,ROX,GorillA,0,3,13,4.3333333333
722,06f7ed66c4a2ebfd,ROX,Kuro,5,1,7,12
723,06f7ed66c4a2ebfd,ROX,Peanut,0,1,10,10
724,06f7ed66c4a2ebfd,ROX,PraY,7,4,5,3
725,06f7ed66c4a2ebfd,ROX,Smeb,6,4,4,2.5
726,0703355279ad76bd,OG,Amazing,1,2,5,3
727,0703355279ad76bd,OG,Mithy,0,1,8,8
728,0703355279ad76bd,OG,PowerOfEvil,3,4,3,1.5
729,0703355279ad76bd,OG,sOAZ,2,2,4,3
730,0703355279ad76bd,VIT,Cabochard,2,2,7,4.5
731,0703355279ad76bd,VIT,Hjarnan,4,3,3,2.3333333333
732,0703355279ad76bd,VIT,Nukeduck,1,1,6,7
733,0703355279ad76bd,VIT,Shook,3,3,8,3.6666666667
734,0716f9e3d5c1c5fe,H2K,Odoamne,4,1,11,15
735,0716f9e3d5c1c5fe,H2K,Ryu,3,1,5,8
736,0716f9e3d5c1c5fe,H2K,loulex,3,2,9,6
737,0716f9e3d5c1c5fe,ROC,Jankos,2,4,2,1
738,0716f9e3d5c1c5fe,ROC,Overpow,3,3,2,1.6666666667
739,0716f9e3d5c1c5fe,ROC,Vander,0,2,4,2
740,0716f9e3d5c1c5fe,ROC,nukeduck,0,4,1,0.25
741,0719d075fd39f3dc,LOG,S CCB,5,2,13,9
742,0719d075fd39f3dc,LOG,S HoHotDoG,14,3,18,10.6666666667
743,0719d075fd39f3dc,LOG,S JCain,3,6,25,4.6666666667
744,0719d075fd39f3dc,LOG,S RD,15,8,14,3.625
745,0719d075fd39f3dc,LOG,S Ysera,4,7,31,5
746,0719d075fd39f3dc,MSE,Chunx,2,12,16,1.5
747,0719d075fd39f3dc,MSE,CorGi,4,10,14,1.8
748,0719d075fd39f3dc,MSE,Empt2,6,7,11,2.4285714286
749,0719d075fd39f3dc,MSE,LOFS,6,6,10,2.6666666667
750,0719d075fd39f3dc,MSE,Wish,8,6,10,3
751,072c2b0bc489d7e3,SPY,Mikyx,0,1,10,10
752,072c2b0bc489d7e3,SPY,Sencux,4,2,4,4
753,072c2b0bc489d7e3,SPY,Wunder,1,0,5,6
754,072c2b0bc489d7e3,VIT,Cabochard,1,2,2,1.5
755,072c2b0bc489d7e3,VIT,Djoko,3,2,2,2.5
756,072c2b0bc489d7e3,VIT,Nukeduck,2,2,2,2
757,0732428e8e182fc4,NRG,GBM,0,2,4,2
758,0732428e8e182fc4,NRG,Quas,0,3,2,0.6666666667
759,0732428e8e182fc4,NRG,Santorin,3,1,1,4
760,0732428e8e182fc4,P1,Inori,2,1,8,10
761,0732428e8e182fc4,P1,Pirean,5,0,3,8
762,0732428e8e182fc4,P1,zig,0,1,5,5
763,073bec0dc2b00865,AFs,LirA,2,2,4,3
764,073bec0dc2b00865,AFs,Mickey,1,2,5,3
765,073bec0dc2b00865,AFs,Sangyoon,2,2,6,4
766,073bec0dc2b00865,AFs,ikssu,3,4,2,1.25
767,073bec0dc2b00865,kt,Arrow,4,2,5,4.5
768,073bec0dc2b00865,kt,Fly,1,2,6,3.5
769,073bec0dc2b00865,kt,Score,2,2,8,5
770,073bec0dc2b00865,kt,Ssumday,5,1,6,11
771,074aad5bf8271db7,MYM,H0R0,4,3,16,6.6666666667
772,074aad5bf8271db7,MYM,Jwaow,8,3,8,5.3333333333
773,074aad5bf8271db7,MYM,MrRalleZ,7,2,7,7
774,074aad5bf8271db7,MYM,kori,4,4,9,3.25
775,074aad5bf8271db7,UOL,Kikis,5,4,7,3
776,074aad5bf8271db7,UOL,PowerOfEvil,3,4,9,3
777,074aad5bf8271db7,UOL,Vardags,5,3,7,4
778,074aad5bf8271db7,UOL,Vizicsacsi,3,5,9,2.4
779,076cf8f090de1f98,C9,Balls,0,3,6,2
780,076cf8f090de1f98,C9,Hai,1,3,9,3.3333333333
781,076cf8f090de1f98,C9,Rush,0,3,5,1.6666666667
782,076cf8f090de1f98,REN,Crumbz,1,3,6,2.3333333333
783,076cf8f090de1f98,REN,Ninja,2,2,11,6.5
784,076cf8f090de1f98,REN,Seraph,3,0,6,9
785,078b0ea503a36fee,G2,Emperor,2,1,10,12
786,078b0ea503a36fee,G2,Hybrid,1,1,10,11
787,078b0ea503a36fee,G2,Kikis,0,3,9,3
788,078b0ea503a36fee,G2,Perkz,7,1,4,11
789,078b0ea503a36fee,G2,Trick,7,2,4,5.5
790,078b0ea503a36fee,OG,Amazing,1,4,4,1.25
791,078b0ea503a36fee,OG,Mithy,0,2,5,2.5
792,078b0ea503a36fee,OG,sOAZ,2,4,2,1
793,07a2d5c57b595301,CW,Airwaks,2,4,1,0.75
794,07a2d5c57b595301,CW,Soren,0,3,2,0.6666666667
795,07a2d5c57b595301,CW,YoungBuck,1,6,1,0.3333333333
796,07a2d5c57b595301,FNC,Febiven,8,1,6,14
797,07a2d5c57b595301,FNC,Huni,3,1,10,13
798,07a2d5c57b595301,FNC,Reignover,6,2,8,7
799,07a2d5c57b595301,FNC,Rekkles,5,0,9,14
800,07acc2f179e16e5a,CLG,Darshan,2,1,7,9
801,07acc2f179e16e5a,CLG,Huhi,3,3,8,3.6666666667
802,07acc2f179e16e5a,CLG,Stixxay,3,3,4,2.3333333333
803,07acc2f179e16e5a,CLG,Xmithie,5,0,6,11
804,07acc2f179e16e5a,CLG,aphromoo,1,1,11,12
805,07acc2f179e16e5a,FLY,Balls,1,1,4,5
806,07acc2f179e16e5a,FLY,Hai,0,4,7,1.75
807,07acc2f179e16e5a,FLY,Moon,1,2,5,3
808,07bfc90bea44abdf,SPY,Kobbe,3,2,5,4
809,07bfc90bea44abdf,SPY,Trashy,2,4,4,1.5
810,07bfc90bea44abdf,SPY,Wunder,1,6,6,1.1666666667
811,07bfc90bea44abdf,SSG,Ambition,2,3,14,5.3333333333
812,07bfc90bea44abdf,SSG,Crown,9,2,7,8
813,07bfc90bea44abdf,SSG,CuVee,4,2,8,6
814,07bfc90bea44abdf,SSG,Ruler,6,3,8,4.6666666667
815,07bfc90bea44abdf,SSG,Wraith,3,4,16,4.75
816,07dd7f478849248b,C9,Contractz,15,3,3,6
817,07dd7f478849248b,C9,Impact,2,1,9,11
818,07dd7f478849248b,C9,Jensen,6,2,10,8
819,07dd7f478849248b,C9,Smoothie,1,1,12,13
820,07dd7f478849248b,C9,Sneaky,1,3,11,4
821,07dd7f478849248b,IMT,Cody Sun,3,1,3,6
822,07dd7f478849248b,IMT,Dardoch,1,8,6,0.875
823,07dd7f478849248b,IMT,Flame,0,3,2,0.6666666667
824,07dd7f478849248b,IMT,Olleh,2,5,5,1.4
825,07f89ba08ad1f2b3,CLG,Aphromoo,0,1,8,8
826,07f89ba08ad1f2b3,CLG,Doublelift,4,1,6,10
827,07f89ba08ad1f2b3,CLG,Link,3,0,7,10
828,07f89ba08ad1f2b3,CLG,Xmithie,2,2,7,4.5
829,07f89ba08ad1f2b3,CLG,ZionSpartan,2,0,5,7
830,07f89ba08ad1f2b3,GV,Hauntzer,1,4,3,1
831,07f89ba08ad1f2b3,GV,Saintvicious,0,4,4,1
832,0877aa19eb0decf8,OG,Amazing,4,2,12,8
833,0877aa19eb0decf8,OG,Mithy,0,7,20,2.8571428571
834,0877aa19eb0decf8,OG,PowerOfEvil,8,2,15,11.5
835,0877aa19eb0decf8,OG,Zven,7,3,16,7.6666666667
836,0877aa19eb0decf8,OG,sOAZ,8,3,9,5.6666666667
837,0877aa19eb0decf8,UOL,Fox,3,3,10,4.3333333333
838,0877aa19eb0decf8,UOL,Steeelback,10,2,4,7
839,0877aa19eb0decf8,UOL,Vizicsacsi,2,9,6,0.8888888889
840,0877aa19eb0decf8,UOL,loulex,2,5,8,2
841,08834a307e2499fd,DP,HolyPhoenix,3,4,1,1
842,08834a307e2499fd,DP,Naru,0,6,2,0.3333333333
843,08834a307e2499fd,DP,Touch,1,4,3,1
844,08834a307e2499fd,DP,fabFabulous,0,6,1,0.1666666667
845,08834a307e2499fd,EDG,Clearlove,9,1,12,21
846,08834a307e2499fd,EDG,Koro1,6,1,10,16
847,08834a307e2499fd,EDG,NaMei,4,1,11,15
848,08834a307e2499fd,EDG,U,6,0,15,21
849,088793e961a98ba3,MVP,ADD,1,3,1,0.6666666667
850,088793e961a98ba3,MVP,Beyond,0,5,3,0.6
851,088793e961a98ba3,MVP,MaHa,0,3,3,1
852,088793e961a98ba3,MVP,Max,1,3,4,1.6666666667
853,088793e961a98ba3,SKT,Bang,2,0,5,7
854,088793e961a98ba3,SKT,Faker,8,4,5,3.25
855,088793e961a98ba3,SKT,Huni,5,0,8,13
856,088793e961a98ba3,SKT,Peanut,3,2,3,3
857,08cace00c3aec3f2,AFs,LirA,3,6,2,0.8333333333
858,08cace00c3aec3f2,AFs,Sangyoon,2,3,2,1.3333333333
859,08cace00c3aec3f2,AFs,SnowFlower,1,2,5,3
860,08cace00c3aec3f2,AFs,ikssu,0,9,3,0.3333333333
861,08cace00c3aec3f2,ROX,GorillA,0,3,13,4.3333333333
862,08cace00c3aec3f2,ROX,Kuro,7,2,7,7
863,08cace00c3aec3f2,ROX,Peanut,10,2,5,7.5
864,08cace00c3aec3f2,ROX,PraY,1,0,10,11
865,08cace00c3aec3f2,ROX,Smeb,5,1,11,16
866,08e695ce409fc198,SSB,Catch,0,4,4,1
867,08e695ce409fc198,SSB,Soul,2,5,3,1
868,08e695ce409fc198,kt,Arrow,2,2,9,5.5
869,08e695ce409fc198,kt,Nagne,9,2,3,6
870,08e695ce409fc198,kt,Piccaboo,1,0,13,14
871,08e695ce409fc198,kt,Score,2,1,9,11
872,08e695ce409fc198,kt,Ssumday,3,2,10,6.5
873,08e7331c24396957,HKE,Dinter,3,5,5,1.6
874,08e7331c24396957,HKE,GodKwai,2,6,4,1
875,08e7331c24396957,HKE,MapleSnow,0,5,7,1.4
876,08e7331c24396957,ahq,AN,5,0,11,16
877,08e7331c24396957,ahq,Chawy,7,3,11,6
878,08e7331c24396957,ahq,Mountain,3,5,7,2
879,08e7331c24396957,ahq,Ziv,5,2,14,9.5
880,08f3ce8ac9cbd0a0,APX,Apollo,9,2,12,10.5
881,08f3ce8ac9cbd0a0,APX,Ray,1,4,13,3.5
882,08f3ce8ac9cbd0a0,APX,ShrimP,6,1,14,20
883,08f3ce8ac9cbd0a0,TL,Dardoch,6,5,6,2.4
884,08f3ce8ac9cbd0a0,TL,Fabbbyyy,2,5,10,2.4
885,08f3ce8ac9cbd0a0,TL,Fenix,1,4,8,2.25
886,08f3ce8ac9cbd0a0,TL,Lourlo,3,5,5,1.6
