,match_id,league,season,year,team_name,red_or_blue_side,result,game_length,top_player,top_champ,jungle_player,jungle_champ,mid_player,mid_champ,adc_player,adc_champ,support_player,support_champ,ban_1,ban_2,ban_3,ban_4,ban_5
1869,401dc1f58773d3b3,North_America,Spring_Season,2017,TSM,blue,1,32,Hauntzer,Maokai,Svenskeren,LeeSin,Bjergsen,Ahri,WildTurtle,Ezreal,Biofrost,Malzahar,'Shen', 'Rumble', 'Gragas', 'Syndra', 'Zyra'
1868,401dc1f58773d3b3,North_America,Spring_Season,2017,P1,red,0,32,zig,Nautilus,Inori,Rengar,Ryu,Orianna,Arrow,Varus,Brand,Shady,'Camille', 'Lulu', 'Graves', 'Vladimir',
1871,402a2fc1c47ebb41,LCK,Spring_Season,2017,SKT,blue,0,34,Huni,Gragas,Peanut,Rengar,Faker,Ryze,Bang,Varus,Wolf,MissFortune,'Rumble', 'AurelionSol', 'Kennen', 'Ashe', 'Jhin'
1870,402a2fc1c47ebb41,LCK,Spring_Season,2017,AFs,red,1,34,MaRin,Maokai,Spirit,Graves,Kuro,Cassiopeia,Kramer,Sivir,Karma,TusiN,'Leblanc', 'Camille', 'Malzahar', 'Zyra', 'Poppy'
1872,403c2eff31ca5b70,Europe,Spring_Season,2016,EL,blue,0,38,Steve,Poppy,Gilius,Elise,Eika,Morgana,MrRalleZ,Lucian,sprattel,Janna,'Lulu', 'Gangplank', 'KogMaw',,
1873,403c2eff31ca5b70,Europe,Spring_Season,2016,OG,red,1,38,sOAZ,Fiora,Amazing,Gragas,PowerOfEvil,Varus,Zven,Corki,Alistar,Mithy,'Nidalee', 'Kalista', 'Quinn',,
1874,4077a74e5fe22cad,North_America,Summer_Season,2016,P1,blue,0,31,zig,Trundle,Inori,Elise,Pirean,Karma,Mash,Sivir,Gate,Bard,'RekSai', 'Azir', 'Vladimir',,
1875,4077a74e5fe22cad,North_America,Summer_Season,2016,TSM,red,1,31,Hauntzer,Irelia,Svenskeren,Nidalee,Bjergsen,Zilean,Doublelift,Lucian,Braum,Biofrost,'Shen', 'Ryze', 'Cassiopeia',,
1877,409dd92037e76e31,Europe,Spring_Season,2017,VIT,blue,1,35,Cabochard,Trundle,Djoko,Ivern,Nukeduck,Ryze,Steeelback,Varus,Hachani,Malzahar,'Ashe', 'Jayce', 'TahmKench', 'Jhin', 'Caitlyn'
1876,409dd92037e76e31,Europe,Spring_Season,2017,H2K,red,0,35,Odoamne,Shen,Jankos,Khazix,Febiven,Viktor,Nuclear,Ezreal,Zyra,Chei,'Leblanc', 'Rengar', 'Camille', 'Rumble', 'Poppy'
1878,40a9d56b72f69f77,LMS,Summer_Playoffs,2015,ahq,blue,1,40,Ziv,Maokai,Mountain,Ekko,westdoor,Ahri,AN,Kalista,Albis,Thresh,'Azir', 'Viktor', 'Rumble',,
1879,40a9d56b72f69f77,LMS,Summer_Playoffs,2015,HKE,red,0,40,May,Gnar,Dinter,RekSai,Toyz,Orianna,GodJJ,Sivir,Alistar,Olleh,'Ryze', 'TwistedFate', 'Fizz',,
1880,40af06c41c23eb28,North_America,Spring_Season,2017,TL,blue,1,43,Lourlo,Poppy,Reignover,Khazix,Goldenglue,Ekko,Piglet,Ashe,Matt,Thresh,'Ryze', 'Malzahar', 'Zyra', 'Maokai', 'Karma'
1881,40af06c41c23eb28,North_America,Spring_Season,2017,TSM,red,0,43,Hauntzer,Nautilus,Svenskeren,LeeSin,Bjergsen,Syndra,WildTurtle,Varus,Lulu,Biofrost,'Rengar', 'Leblanc', 'Camille', 'Fiora', 'Jayce'
1882,40beeec32583bda4,LCK,Spring_Season,2017,AFs,blue,0,35,MaRin,Kennen,Spirit,Graves,Kuro,Cassiopeia,Kramer,Jhin,TusiN,Karma,'Malzahar', 'Rengar', 'Leblanc', 'Syndra', 'Renekton'
1883,40beeec32583bda4,LCK,Spring_Season,2017,ROX,red,1,35,Shy,Jayce,Mightybear,Elise,Mickey,Taliyah,Sangyoon,Ashe,Lulu,Key,'Rumble', 'Camille', 'Varus', 'Nautilus', 'Maokai'
1884,40ce788f7a042470,Europe,Spring_Playoffs,2016,OG,blue,0,31,sOAZ,Maokai,Amazing,Kindred,PowerOfEvil,Azir,Zven,Ezreal,Mithy,Braum,'Ryze', 'Nidalee', 'Leblanc',,
1885,40ce788f7a042470,Europe,Spring_Playoffs,2016,G2,red,1,31,Kikis,Ekko,Trick,Graves,Perkz,Zed,Emperor,Sivir,Bard,Hybrid,'Lucian', 'Alistar', 'Kalista',,
1886,40d44df44e1eaabe,Season_World_Championship,International,2014,SSB,blue,0,43,Acorn,Lulu,Spirit,JarvanIV,Dade,Zed,Deft,KogMaw,Heart,Nami,'Zilean', 'Alistar', 'Maokai',,
1887,40d44df44e1eaabe,Season_World_Championship,International,2014,FNC,red,1,43,sOAZ,Irelia,Cyanide,Elise,xPeke,Ahri,Rekkles,Lucian,Thresh,YellOwStar,'Twitch', 'LeeSin', 'Khazix',,
1888,40f74c32a47e2e91,LCK,Summer_Season,2016,ROX,blue,1,42,Smeb,Trundle,Peanut,Elise,Cry,Vladimir,PraY,Ezreal,GorillA,Braum,'Gangplank', 'Leblanc', 'Sivir',,
1889,40f74c32a47e2e91,LCK,Summer_Season,2016,JAG,red,0,42,TrAce,Lissandra,Winged,Gragas,Kuzan,Cassiopeia,Pilot,Ashe,Alistar,Chei,'Nidalee', 'Shen', 'Jhin',,
1891,41004557de1f96c4,LCK,Summer_Season,2015,CJE,blue,1,44,Shy,Ryze,Trick,Nunu,Coco,Azir,Space,KogMaw,MadLife,Braum,'Maokai', 'Rumble', 'Annie',,
1890,41004557de1f96c4,LCK,Summer_Season,2015,SKT,red,0,44,MaRin,DrMundo,Bengi,RekSai,Faker,TwistedFate,Bang,Corki,Alistar,Wolf,'Shen', 'Kalista', 'Gragas',,
1893,4111476c5637d977,Europe,Spring_Season,2017,OG,blue,0,34,Satorius,Jayce,Wisdom,Olaf,Naehyun,Cassiopeia,Tabzz,Varus,Hiiva,Zyra,'Ivern', 'Khazix', 'Camille', 'TahmKench', 'Zac'
1892,4111476c5637d977,Europe,Spring_Season,2017,UOL,red,1,34,Vizicsacsi,Shen,Xerxe,Rumble,Exileh,Ryze,Samux,Jhin,Bard,Hylissang,'Rengar', 'Leblanc', 'Malzahar', 'RekSai', 'LeeSin'
1894,411318a8d5708ee6,Season_World_Championship,International,2014,EDG,blue,1,28,Koro1,Ryze,Clearlove,Khazix,U,Orianna,NaMei,Lucian,Fzzf,Braum,'Rengar', 'Yasuo', 'Janna',,
1895,411318a8d5708ee6,Season_World_Championship,International,2014,SHR,red,0,28,Cola,Irelia,inSec,LeeSin,corn,Fizz,Uzi,Vayne,Thresh,Zero,'Maokai', 'Zilean', 'Alistar',,
1896,411b1316919bfa70,North_America,Summer_Playoffs,2016,C9,blue,0,48,Impact,Gnar,Meteos,RekSai,Jensen,Syndra,Sneaky,Ashe,Smoothie,TahmKench,'Vladimir', 'Karma', 'Gangplank',,
1897,411b1316919bfa70,North_America,Summer_Playoffs,2016,NV,red,1,48,Seraph,Kennen,Procxin,Gragas,Ninja,Lissandra,LOD,Sivir,Braum,Hakuho,'Shen', 'Taliyah', 'Cassiopeia',,
1898,411b62f3020541f5,LCK,Summer_Season,2016,LZ,blue,1,43,Expession,Yasuo,Crash,Hecarim,Frozen,Malzahar,Fury,Ashe,Pure,TahmKench,'Lissandra', 'Gangplank', 'Shen',,
1899,411b62f3020541f5,LCK,Summer_Season,2016,JAG,red,0,43,TrAce,Gnar,Winged,Gragas,Kuzan,Vladimir,Pilot,Jhin,Alistar,Chei,'Nidalee', 'RekSai', 'Sivir',,
1901,4130885a3ce9a200,Europe,Spring_Season,2017,H2K,blue,0,40,Odoamne,Camille,Jankos,Graves,Febiven,Ahri,Nuclear,Ashe,Chei,Karma,'Ivern', 'Shen', 'Vladimir', 'Ezreal', 'Malzahar'
1900,4130885a3ce9a200,Europe,Spring_Season,2017,UOL,red,1,40,Vizicsacsi,Renekton,Xerxe,Rengar,Exileh,Leblanc,Samux,Caitlyn,Bard,Hylissang,'Elise', 'Syndra', 'LeeSin', 'Zyra', 'Lulu'
1902,415708803e2fc306,LCK,Spring_Season,2016,kt,blue,0,43,Ssumday,Rammus,Score,Gragas,Fly,Azir,Arrow,Kalista,Hachani,Poppy,'TwistedFate', 'Lissandra', 'Leblanc',,
1903,415708803e2fc306,LCK,Spring_Season,2016,ROX,red,1,43,Smeb,Kennen,Peanut,Kindred,Kuro,Varus,PraY,Jhin,Alistar,GorillA,'Corki', 'Nidalee', 'Sivir',,
1904,415d2b69839b7f5d,LCK,Spring_Season,2015,IM,blue,1,30,Lil4c,Gnar,Wisdom,LeeSin,Frozen,Xerath,SONSTAR,Sivir,TusiN,Thresh,'Leblanc', 'Lissandra', 'Lulu',,
1905,415d2b69839b7f5d,LCK,Spring_Season,2015,kt,red,0,30,Ssumday,Sion,Score,JarvanIV,Nagne,Kassadin,Arrow,Vayne,Janna,hachani,'Corki', 'Cassiopeia', 'RekSai',,
1906,41817d27a3139144,North_America,Summer_Season,2016,NRG,blue,1,40,Quas,Maokai,Santorin,Graves,GBM,Ryze,ohq,Twitch,KiWiKiD,Karma,'Azir', 'Shen', 'Hecarim',,
1907,41817d27a3139144,North_America,Summer_Season,2016,P1,red,0,40,zig,Gnar,Inori,Gragas,Pirean,Malzahar,Mash,Sivir,Braum,Gate,'Illaoi', 'RekSai', 'Gangplank',,
1908,41922214389a3675,LCK,Summer_Season,2016,JAG,blue,0,33,TrAce,TahmKench,Winged,LeeSin,Kuzan,Vladimir,Pilot,Ezreal,Chei,Alistar,'Elise', 'RekSai', 'AurelionSol',,
1909,41922214389a3675,LCK,Summer_Season,2016,kt,red,1,33,Ssumday,Shen,Score,Gragas,Fly,Malzahar,Arrow,Sivir,Taric,Hachani,'Gangplank', 'Ashe', 'Azir',,
1910,41bdb8ac2da38910,CBLOL,Winter_Season,2016,VFK,blue,0,37,Robo,Ryze,Nappon,Gragas,takeshi,Swain,esA,Jhin,Baiano,Karma,'Irelia', 'Anivia', 'Braum',,
1911,41bdb8ac2da38910,CBLOL,Winter_Season,2016,CNB,red,1,37,LEP,Fiora,Minerva,RekSai,tinowns,TwistedFate,pbO,Tristana,Bard,Wos,'Sivir', 'Vladimir', 'Trundle',,
1913,420ed13b0d956d34,LCK,Spring_Season,2016,EMF,blue,0,39,Hipo,Hecarim,Crush,Elise,Edge,Lux,SSol,Tristana,GuGer,Alistar,'Lulu', 'Graves', 'Quinn',,
1912,420ed13b0d956d34,LCK,Spring_Season,2016,JAG,red,1,39,TrAce,Lissandra,Winged,RekSai,Kuzan,Viktor,Pilot,Kalista,Thresh,Chei,'TahmKench', 'Ryze', 'Gangplank',,
1914,424c044fc9ee9e41,CBLOL,Winter_Season,2016,CNB,blue,0,37,LEP,Maokai,Minerva,Olaf,tinowns,Leblanc,pbO,Sivir,Wos,Karma,'Soraka', 'Vladimir', 'Kindred',,
1915,424c044fc9ee9e41,CBLOL,Winter_Season,2016,PNG,red,1,37,Mylon,Fizz,SirT,RekSai,Kami,Swain,TaeYeon,Twitch,Nami,Ziriguidun,'Fiora', 'Malzahar', 'Ryze',,
1917,425b9e30fe0b7ec3,LCK,Spring_Season,2015,GET,blue,0,39,Smeb,Rumble,Lee,JarvanIV,Kuro,Kassadin,PraY,Kalista,GorillA,Morgana,'Ahri', 'Ezreal', 'Lissandra',,
1916,425b9e30fe0b7ec3,LCK,Spring_Season,2015,SKT,red,1,39,MaRin,Gnar,Bengi,Nunu,Faker,Leblanc,Bang,Corki,Thresh,Piccaboo,'Janna', 'Lulu', 'Veigar',,
1919,426ecef1acf97c50,North_America,Spring_Season,2017,P1,blue,1,29,zig,Gangplank,Meteos,Zac,Ryu,Leblanc,Arrow,Jhin,Adrian,Lulu,'Malzahar', 'Graves', 'Ezreal', 'Ziggs', 'Nami'
1918,426ecef1acf97c50,North_America,Spring_Season,2017,DIG,red,0,29,Ssumday,Shen,Chaser,Rengar,Keane,Zed,LOD,Caitlyn,TahmKench,Xpecial,'Olaf', 'Varus', 'Elise', 'Khazix', 'LeeSin'
1921,4293e9fffc2f5f2c,Season_World_Championship,International,2015,C9,blue,1,24,Balls,Gangplank,Hai,LeeSin,Incarnati0n,Veigar,Sneaky,Tristana,LemonNation,Morgana,'Ryze', 'RekSai', 'Elise',,
1920,4293e9fffc2f5f2c,Season_World_Championship,International,2015,AHQ,red,0,24,Ziv,Darius,Mountain,Rengar,Westdoor,Fizz,AN,Kalista,Braum,Albis,'Mordekaiser', 'Azir', 'Lulu',,
1922,42a3032b88079b2c,LMS,Spring_Season,2016,FW,blue,0,39,Rins,Poppy,Karsa,Elise,Maple,Ryze,NL,Ezreal,SwordArT,Morgana,'Quinn', 'Alistar', 'Trundle',,
1923,42a3032b88079b2c,LMS,Spring_Season,2016,HKE,red,1,39,MapleSnow,Fiora,Dinter,RekSai,Rokenia,Viktor,GodKwai,Kalista,Thresh,Olleh,'Gangplank', 'Nidalee', 'Lulu',,
1924,42b317032824a74c,CBLOL,Winter_Playoffs,2016,ITZ,blue,1,33,Yang,Irelia,Revolta,Gragas,tockers,Vladimir,micaO,Jhin,Jockster,Thresh,'Sivir', 'Trundle', 'Bard',,
1925,42b317032824a74c,CBLOL,Winter_Playoffs,2016,PNG,red,0,33,Mylon,Rumble,SirT,RekSai,Kami,Swain,TaeYeon,Lucian,Nami,Ziriguidun,'TwistedFate', 'Elise', 'Braum',,
1927,42c64c17019eec78,Europe,Spring_Season,2015,UOL,blue,0,41,Vizicsacsi,Irelia,Kikis,JarvanIV,PowerOfEvil,Syndra,Vardags,Corki,Hylissang,Morgana,'Zed', 'Lissandra', 'Sivir',,
1926,42c64c17019eec78,Europe,Spring_Season,2015,H2K,red,1,41,Odoamne,Gnar,loulex,RekSai,Ryu,Orianna,Hjarnan,Graves,Thresh,kaSing,'Cassiopeia', 'Maokai', 'Nidalee',,
1929,42d698935ebcf779,Europe,Spring_Season,2017,GIA,blue,0,37,Flaxxish,Gragas,Memento,Elise,NighT,Talon,HeaQ,Caitlyn,Hustlin,Karma,'Malzahar', 'Shen', 'Rengar', 'Orianna', 'Lulu'
1928,42d698935ebcf779,Europe,Spring_Season,2017,G2,red,1,37,Expect,Rumble,Trick,LeeSin,Perkz,Zilean,Zven,Ashe,Nautilus,mithy,'Fizz', 'Camille', 'Graves', 'Renekton', 'Gnar'
1931,42f295ad54e639ed,LCK,Summer_Season,2015,kt,blue,0,55,Ssumday,Ryze,Score,Gragas,Nagne,Viktor,Arrow,Corki,Piccaboo,Annie,'TwistedFate', 'Zed', 'Elise',,
1930,42f295ad54e639ed,LCK,Summer_Season,2015,ANC,red,1,55,ikssu,Gnar,lira,LeeSin,Mickey,Ahri,Sangyoon,Lucian,Braum,SnowFlower,'Kalista', 'RekSai', 'Thresh',,
1933,42f43d9bf4bb460f,North_America,Summer_Season,2016,IMT,blue,1,22,Huni,Rumble,Reignover,Gragas,Pobelter,Vladimir,WildTurtle,Ashe,Adrian,Soraka,'Nidalee', 'Sona', 'Irelia',,
1932,42f43d9bf4bb460f,North_America,Summer_Season,2016,APX,red,0,22,Ray,Gangplank,ShrimP,Elise,Keane,Kassadin,Apollo,Jhin,TahmKench,Xpecial,'Malzahar', 'RekSai', 'Sivir',,
1934,42fca4f01bf1830e,LCK,Summer_Season,2016,kt,blue,1,39,Ssumday,Gnar,Score,Gragas,Fly,Vladimir,Arrow,Ezreal,Hachani,Trundle,'Taliyah', 'Bard', 'Nidalee',,
1935,42fca4f01bf1830e,LCK,Summer_Season,2016,CJE,red,0,39,Untara,Shen,Haru,Hecarim,Sky,Karma,Kramer,Ashe,Taric,MadLife,'Malzahar', 'AurelionSol', 'Gangplank',,
1937,4306a295e604a4ff,CBLOL,Winter_Season,2016,ITZ,blue,1,29,Yang,Trundle,Revolta,RekSai,tockers,Viktor,micaO,Ashe,Jockster,Bard,'Fizz', 'Kindred', 'Anivia',,
1936,4306a295e604a4ff,CBLOL,Winter_Season,2016,KBM,red,0,29,Zantins,Maokai,Danagorn,Elise,Vash,Azir,Matsukaze,Caitlyn,Karma,Verfix,'Irelia', 'Swain', 'Vladimir',,
1938,431114bacf478ca5,Europe,Summer_Season,2015,SK,blue,0,42,fredy122,DrMundo,Svenskeren,RekSai,Fox,Viktor,CandyPanda,Vayne,nRated,Janna,'Ryze', 'Kalista', 'Kassadin',,
1939,431114bacf478ca5,Europe,Summer_Season,2015,H2K,red,1,42,Odoamne,Rumble,loulex,Gragas,Ryu,TwistedFate,Hjarnan,Sivir,Annie,kaSing,'Leblanc', 'KogMaw', 'Ekko',,
1940,4313e52d9d1dd879,LCK,Summer_Season,2015,LZ,blue,1,47,Expession,Gnar,TusiN,RekSai,Frozen,Orianna,Sonstar,Corki,IgNar,Alistar,'Annie', 'Evelynn', 'Sivir',,
1941,4313e52d9d1dd879,LCK,Summer_Season,2015,NJF,red,0,47,Duke,Maokai,Watch,Gragas,Ggoong,Viktor,Ohq,KogMaw,Thresh,Pure,'Kalista', 'Ryze', 'Azir',,
1942,4339baa984ae7b3a,CBLOL,Winter_Season,2016,RED,blue,0,30,Ayel,Olaf,YoDa SL,RekSai,Brucer,Vladimir,SacyR,Ezreal,Dioud,Nami,'Sivir', 'Kindred', 'Swain',,
1943,4339baa984ae7b3a,CBLOL,Winter_Season,2016,OPK,red,1,30,SkyBart,Fiora,Turtle,Elise,Goku,Anivia,Skyer,Ashe,Zyra,Professor,'Braum', 'Irelia', 'Bard',,
1945,4346ccdf03eb2095,LCK,Summer_Season,2015,ANC,blue,0,26,ikssu,Maokai,lira,Evelynn,Mickey,Leblanc,Sangyoon,Ezreal,SnowFlower,Alistar,'Gragas', 'Azir', 'Shyvana',,
1944,4346ccdf03eb2095,LCK,Summer_Season,2015,CJE,red,1,26,Shy,Rumble,Ambition,Sejuani,Coco,Jayce,Space,Sivir,Thresh,MadLife,'Zed', 'Gnar', 'Kalista',,
1946,4354b421ad16c99e,LMS,Spring_Season,2016,TPA,blue,0,37,Morning,Gnar,REFRA1N,Elise,FoFo,Corki,BeBe,Kalista,Jay,Alistar,'Nidalee', 'Zed', 'Poppy',,
1947,4354b421ad16c99e,LMS,Spring_Season,2016,FW,red,1,37,Rins,Fiora,Karsa,LeeSin,Maple,Lulu,NL,Ezreal,Trundle,SwordArT,'Ryze', 'Gangplank', 'Lissandra',,
1949,435ea8d270e3a490,Europe,Summer_Season,2016,SPY,blue,0,32,Wunder,Shen,Trashy,RekSai,Sencux,Kassadin,Kobbe,Caitlyn,Mikyx,Karma,'Trundle', 'Leblanc', 'Rumble',,
1948,435ea8d270e3a490,Europe,Summer_Season,2016,G2,red,1,32,Expect,Gangplank,Trick,Olaf,Perkz,Viktor,Zven,Sivir,Braum,mithy,'Nidalee', 'Malzahar', 'Azir',,
1950,436c432625089e4d,LMS,Spring_Season,2017,M17,blue,1,36,3z,Camille,Taizan,Elise,Apex,Cassiopeia,Dee,Caitlyn,Dreamer,Lulu,'Leblanc', 'Malzahar', 'Syndra', 'Rumble', 'Orianna'
1951,436c432625089e4d,LMS,Spring_Season,2017,HKE,red,0,36,MapleSnow,Gragas,Wulala,LeeSin,Gear,Viktor,GodKwai,Jhin,TahmKench,Nestea,'Rengar', 'Varus', 'Graves', 'Ezreal', 'Karma'
1952,4380ca3f08676be8,LCK,Summer_Season,2016,LZ,blue,0,43,Expession,Trundle,Chaser,Elise,Coco,Vladimir,Fury,Jhin,Pure,Bard,'Nidalee', 'Azir', 'Karma',,
1953,4380ca3f08676be8,LCK,Summer_Season,2016,SKT,red,1,43,Duke,Gnar,Blank,RekSai,Faker,Anivia,Bang,Ezreal,Braum,Wolf,'Irelia', 'Fiora', 'Ryze',,
1954,438ee81a61704189,LCK,Summer_Season,2015,SKT,blue,1,35,MaRin,Maokai,Bengi,Evelynn,Easyhoon,TwistedFate,Bang,Corki,Wolf,Alistar,'Viktor', 'Nidalee', 'RekSai',,
1955,438ee81a61704189,LCK,Summer_Season,2015,JAG,red,0,35,TrAce,Rumble,Chaser,LeeSin,GBM,Xerath,Pilot,Sivir,Janna,Chei,'Kalista', 'Azir', 'Gragas',,
1957,439fc2905031e697,Europe,Spring_Playoffs,2015,FNC,blue,1,37,Huni,Hecarim,Reignover,Gragas,Febiven,Ahri,Steeelback,Lucian,YellOwStaR,Nautilus,'Cassiopeia', 'Morgana', 'Annie',,
1956,439fc2905031e697,Europe,Spring_Playoffs,2015,UOL,red,0,37,Vizicsacsi,Irelia,Kikis,Udyr,PowerOfEvil,Syndra,Vardags,Sivir,Thresh,Hylissang,'Zed', 'Leblanc', 'RekSai',,
1959,43a1ccb5ef23b8dd,Europe,Summer_Season,2016,S04,blue,1,36,Steve,Poppy,Gilius,Elise,Fox,Azir,MrRalleZ,MissFortune,sprattel,Karma,'Bard', 'Braum', 'RekSai',,
1958,43a1ccb5ef23b8dd,Europe,Summer_Season,2016,OG,red,0,36,sOAZ,Olaf,Amazing,Gragas,PowerOfEvil,Zed,xPeke,Sivir,Nami,Hybrid,'Nidalee', 'Ryze', 'Vladimir',,
1960,43a46f49938bacca,Season_World_Championship,International,2015,FNC,blue,1,31,Huni,Hecarim,Reignover,Elise,Febiven,Azir,Rekkles,Sivir,YellOwStaR,Shen,'Darius', 'Braum', 'Vayne',,
1961,43a46f49938bacca,Season_World_Championship,International,2015,IG,red,0,31,Zz1tai,Riven,KAKAO,Skarner,Rookie,Viktor,Kid,Ashe,Thresh,Kitties,'Lulu', 'Mordekaiser', 'Gangplank',,
1962,43a6c10778bd8b1a,LMS,Spring_Season,2016,XG,blue,0,35,Nexus,Fiora,Yo,Elise,SuwaKo,Gangplank,LBB,Ezreal,SuKi,Morgana,'Lulu', 'Kalista', 'Alistar',,
1963,43a6c10778bd8b1a,LMS,Spring_Season,2016,M17,red,1,35,BoBo,Poppy,Taizan,Gragas,Apex,Cassiopeia,Dee,Lucian,Trundle,Dreamer,'Corki', 'Viktor', 'KogMaw',,
1964,43f962128c3be501,North_America,Summer_Season,2016,NRG,blue,1,41,Quas,Jax,Santorin,Gragas,GBM,Viktor,ohq,Sivir,KiWiKiD,Karma,'Anivia', 'Cassiopeia', 'Ryze',,
1965,43f962128c3be501,North_America,Summer_Season,2016,FOX,red,0,41,kfo,Swain,Hard,RekSai,Froggen,Varus,Keith,Ezreal,Zyra,Big,'Twitch', 'Vladimir', 'Trundle',,
1966,43fd75117962dca4,LCK,Spring_Season,2015,IM,blue,0,40,Lil4c,Lissandra,Ares,LeeSin,Frozen,Cassiopeia,SONSTAR,Kalista,TusiN,Irelia,'Rumble', 'Ezreal', 'Udyr',,
1967,43fd75117962dca4,LCK,Spring_Season,2015,SKT,red,1,40,MaRin,Maokai,Tom,JarvanIV,Faker,Viktor,Bang,Lucian,Thresh,Wolf,'Lulu', 'RekSai', 'Leblanc',,
1969,441b2b50ce3b8385,LMS,Summer_Season,2016,JT,blue,1,37,Morning,Ekko,REFRA1N,Hecarim,FoFo,Taliyah,BeBe,Ezreal,Jay,Alistar,'Kassadin', 'Shen', 'Zed',,
1968,441b2b50ce3b8385,LMS,Summer_Season,2016,ahq,red,0,37,Ziv,Gnar,Mountain,RekSai,Westdoor,Fizz,AN,Ashe,Bard,Albis,'Jhin', 'Vladimir', 'Gangplank',,
1970,441bed9a93263966,LMS,Summer_Season,2016,MSE,blue,0,40,Ninuo,Shen,Wulala,Graves,M1ssion,Kassadin,CorGi,Sivir,Kaiwing,Thresh,'TwistedFate', 'Malzahar', 'Nidalee',,
1971,441bed9a93263966,LMS,Summer_Season,2016,ahq,red,1,40,Ziv,Gnar,Baybay,Elise,Westdoor,Zed,AN,Ashe,TahmKench,Albis,'RekSai', 'Vladimir', 'Jhin',,
1972,44376e365de13005,North_America,Summer_Playoffs,2016,CLG,blue,0,45,Darshan,Ekko,Xmithie,Gragas,Huhi,Syndra,Stixxay,Caitlyn,aphromoo,Karma,'TahmKench', 'Vladimir', 'Gangplank',,
1973,44376e365de13005,North_America,Summer_Playoffs,2016,TSM,red,1,45,Hauntzer,Gnar,Svenskeren,RekSai,Bjergsen,Lissandra,Doublelift,Sivir,Braum,Biofrost,'Bard', 'Olaf', 'Ashe',,
1974,443f41a5fbc38523,Europe,Spring_Season,2015,GMB,blue,1,41,Cabochard,Kennen,Diamond,Vi,Betsy,Lissandra,P1noy,Kalista,Edward,Morgana,'Jax', 'Leblanc', 'Ahri',,
1975,443f41a5fbc38523,Europe,Spring_Season,2015,GIA,red,0,41,Werlyb,Gnar,Fr3deric,JarvanIV,PePiiNeRO,Ezreal,Adryh,Corki,Annie,Rydle,'Zed', 'Nidalee', 'RekSai',,
1976,443f673d5d1463bb,LMS,Spring_Season,2017,M17,blue,1,29,3z,Camille,Taizan,Rengar,Apex,Taliyah,Dee,Varus,Dreamer,Nautilus,'Syndra', 'Rumble', 'Ashe', 'Lulu', 'Malzahar'
1977,443f673d5d1463bb,LMS,Spring_Season,2017,WS,red,0,29,Rins,Gragas,Epic,Graves,Wako,TwistedFate,Breeze,Lucian,Karma,K,'Zilean', 'Cassiopeia', 'Elise', 'Zyra', 'Nami'
1978,447d598f0e0d58e3,LCK,Spring_Season,2017,JAG,blue,0,38,SoHwan,Maokai,UmTi,Khazix,Kuzan,Corki,Teddy,Jhin,SnowFlower,Braum,'Zyra', 'Malzahar', 'Varus', 'MissFortune', 'Ryze'
1979,447d598f0e0d58e3,LCK,Spring_Season,2017,kt,red,1,38,Smeb,Jayce,Score,Elise,Pawn,Orianna,Deft,Ashe,TahmKench,Mata,'Leblanc', 'Rengar', 'Camille', 'Karma', 'Taric'
1980,4486397da24ee35a,LCK,Summer_Season,2016,AFs,blue,1,36,ikssu,Hecarim,LirA,Nidalee,Mickey,Leblanc,Sangyoon,Jhin,SnowFlower,Trundle,'Azir', 'Ezreal', 'Nami',,
1981,4486397da24ee35a,LCK,Summer_Season,2016,SKT,red,0,36,Duke,Irelia,Blank,RekSai,Faker,Karma,Bang,Lucian,Braum,Wolf,'Thresh', 'Ryze', 'Shen',,
1983,448b0c24bb0706c7,LCK,Spring_Season,2016,SKT,blue,1,38,Duke,Ekko,Blank,Graves,Faker,Karma,Bang,Lucian,Wolf,Trundle,'Ryze', 'Varus', 'Kindred',,
1982,448b0c24bb0706c7,LCK,Spring_Season,2016,SSG,red,0,38,CuVee,Poppy,Ambition,Gragas,Crown,Lulu,CoreJJ,Ashe,Alistar,Wraith,'Azir', 'Sivir', 'Corki',,
1984,44b642373dd62d54,North_America,Spring_Season,2017,IMT,blue,1,30,Flame,Rumble,Dardoch,Rengar,Pobelter,Orianna,Cody Sun,Caitlyn,Olleh,Karma,'Ryze', 'Malzahar', 'Camille', 'Ahri', 'Syndra'
1985,44b642373dd62d54,North_America,Spring_Season,2017,TSM,red,0,30,Hauntzer,Shen,Svenskeren,Khazix,Bjergsen,Ekko,WildTurtle,Ezreal,Lulu,Biofrost,'Varus', 'Leblanc', 'Jayce', 'Talon', 'Cassiopeia'
1987,44b72b93f46562f2,LCK,Spring_Season,2017,ROX,blue,1,39,Shy,Nautilus,Mightybear,Rengar,Mickey,Taliyah,Sangyoon,Jhin,Key,TahmKench,'Rumble', 'Ezreal', 'Khazix', 'Syndra', 'Jayce'
1986,44b72b93f46562f2,LCK,Spring_Season,2017,bbq,red,0,39,Crazy,Maokai,Bless,Elise,Tempt,Talon,Ghost,Varus,Malzahar,Totoro,'Graves', 'Camille', 'Ahri', 'Lulu', 'Zyra'
1988,44c996900d35483c,North_America,Summer_Season,2016,APX,blue,0,37,Ray,Swain,ShrimP,RekSai,Keane,TwistedFate,Apollo,Jhin,Xpecial,Karma,'Azir', 'Kindred', 'Ryze',,
